Name,price,sold,discount,liked-count,ads_keyword,cmt_count,stock,view_count,price_before_discount,price_min,price_max,price_min_before_discount,price_max_before_discount,rating_star,rating_count,rating_count_total,rcount_with_image,rcount_with_context,options,options_count,image,itemid,shopid,catid,shop_location,video_info_list_duration
🎁 [FREE SHIP + BOX] Giày Thể Thao Slip On Lười Caro Đen Trắng Hàng Việt Nam,50000000,7,,364,,182,9785,748,0,5000000000,17000000000,-1,-1,4.866667,[180. 1. 0. 2. 16. 161],180,44,104,['Size 36'. 'Size 37'. 'Size 38'. 'Size 39'. 'Size 40'. 'Size 41'. 'Size 42'. 'Size 43'. 'Size 44'. 'Kèm Tất + Nước Plac'],10,a3ad5eea54924bafe7c9f9d93990b00a,871900926,33528799,161,Hà Nội,24
[Free Ship ] Giày Sandal Nam Vento Xuất Khẩu Nhật - Sandal Chính Hãng - Bảo Hành Vĩnh Viễn - Xám Đế Đen,220000000,4,,386,,77,164,254,0,22000000000,22000000000,-1,-1,4.974026,[77. 0. 0. 0. 2. 75],77,12,41,['Đen Nền Xám'. 'Đen Nền Đen'. 'Xanh Đen Nền Xám'. 'Xám Nền Xám'. 'Xám Nền Đen'],5,b7fc57ad9dd41fe11cd5fa79122691cc,1047893620,63719191,2429,TP. Hồ Chí Minh,0
[FREESHIP-BẢO HÀNH 1 NĂM] Giày sneaker Tua Rua xVessel Hot Trend nhất 2020,320000000,806,30%,8,,6,39193,937,45500000000,32000000000,32000000000,45500000000,45500000000,5,[6. 0. 0. 0. 0. 6],6,4,5,['40'. '41'. '42'. '43'. '36'. '37'. '38'. '39'],8,3bf91ffa076dc82c2fbecf3552421735,5666616945,347515490,161,Hà Nội,0
[Hot trend ] Giày sneakers AF1 airforce 1 shadow 7 màu -Jinx Store,250000000,16,50%,1382,,42,37385,3065,50000000000,25000000000,25000000000,50000000000,50000000000,4.857143,[42. 0. 1. 1. 1. 39],42,20,33,['36'. '37'. '38'. '39'],4,812f9b239b740f9168d35dd6dc401e18,3354020632,224563827,161,Hà Nội,42
[FREE SHIP+DÂY50K] Video GIÀY Sneaker YZ 350 V2 + Hộp + Dây 50K,395000000,14,42%,5030,,100,255,1753,68000000000,39500000000,39500000000,68000000000,68000000000,4.89,[100. 1. 0. 2. 3. 94],100,28,43,['Đen xám oreo'. 'Xám cam beluga 1.0'. 'Trắng full 350'. 'Ghi beluga 2.0'. 'Đen đỏ bred'. 'Zebra new'],6,91cee2fe464b98bd99d1710ec41f3ca7,7507343137,193147730,2429,Phú Thọ,50
GIÀY SNEAKER NỮ TRẮNG RUFINE ĐẾ CAO 5CM KIỂU DÁNG HÀN QUỐC MẪU HOT G 80,209000000,11,36%,3083,,51,5861,1301,20900000000,20900000000,20900000000,20900000000,32900000000,4.980392,[51. 0. 0. 0. 1. 50],51,24,46,['TRẮNG'. 'KEM'],2,2de27d58b47ba77a9a5cb06fb8e904ea,5851850785,122730539,161,Hà Nội,0
FS50K_Giày Tây Nam Phong Cách Lịch Lãm OHS401,89000000,7,49%,55,,127,805,103,17500000000,8900000000,8900000000,17500000000,17500000000,4.811024,[127. 1. 0. 6. 8. 112],127,20,49,['Đen'. 'Nâu'. 'Quai Ngang'],3,a6e213a896e5aadf83f2a7bb8c22a313,1714912569,13347602,2429,TP. Hồ Chí Minh,0
Giày Tây Nam Công Sở Cao Cấp Da Bò Giày Nam Cột Dây Thời Trang Màu Đen Lịch Lãm,599250000,245,25%,14,,4,5749,2098,79900000000,59925000000,59925000000,79900000000,79900000000,5,[4. 0. 0. 0. 0. 4],4,1,4,['38'. '39'. '40'. '41'. '42'. '43'],6,70338922d007b547952fa92b767c6d98,7162961438,145826884,2429,Hà Nội,0
[Hot trend-Freeship] Giày sneaker xVESSEL style rách cao 3.5-4cm HOT NHẤT 2020,315000000,753,30%,9,,6,16847,898,45000000000,31500000000,31500000000,45000000000,45000000000,5,[6. 0. 0. 0. 0. 6],6,4,6,['37'. '38'. '40'. '42'. '43'. '39'. '41'. '36'],8,8e115751075e5851d5be028ba4fa6ff2,6467860035,350879115,161,Hà Nội,0
giày dio nam. giày da nam [ Sale 50%],297500000,115,15%,4862,,6,945,2008,35000000000,29750000000,29750000000,35000000000,35000000000,5,[6. 0. 0. 0. 0. 6],6,1,4,['38'. '39'. '40'. '41'. '42'. '43'],6,fa5e6741b9b6f91c03d63209c6415525,4659972626,293467577,2429,Hà Nội,0
[Video tận cảnh] Giày thể thao dior CỔ Cao full phụ kiên bill box - Yabi store,329000000,131,23%,565,,6,7817,193,43000000000,32900000000,32900000000,43000000000,43000000000,5,[6. 0. 0. 0. 0. 6],6,5,5,['36'. '37'. '38'. '39'. '40'. '41'. '42'. '43'],8,d3ec221c8b613cf98254ea73695e71d0,7232395565,256488053,2429,Hà Nội,53
Giày cao gót 5P Hở Gót Thời Trang mã C23,155000000,2,48%,3477,,56,9869,645,29900000000,15500000000,15500000000,29900000000,29900000000,4.946429,[56. 0. 0. 0. 3. 53],56,24,27,['ĐEN'. 'KEM'],2,1ce315fc329d5f3625a5e5c70a91e948,7410223139,11084189,161,Hà Nội,0
[GIÁ HỦY DIỆT] FREESHIP 50K_M6 Hàng VNXK Giày Cao Gót Đế 4cm thoáng khí. Da Lì Cao Cấp Siêu Bền - Hình thật,119000000,2,26%,40,,68,1044,146,16000000000,11900000000,11900000000,16000000000,16000000000,4.970588,[68. 0. 0. 0. 2. 66],68,21,28,['36'. '37'. '38'. '39'. '40'],5,6e61d6b259483aa2eae85d57429309c1,2697344518,38452598,161,Hà Nội,0
Giày thể thao 19 => 70s lòng xanh dương đế Ngà ( full hộp),270000000,15,,548,,144,762,984,0,27000000000,27000000000,-1,-1,4.805556,[144. 1. 1. 7. 7. 128],144,47,67,['Đen cao'. 'Đen thấp'. 'Trắng cao'. 'Trắng thấp'],4,7fb62382d00a802f71b32d981a72fd1e,5202511595,59448931,161,Hà Nội,0
[RẺ VÔ ĐỊCH] GIÀY SANDAL ĐẾ XUỒNG 5P GUCC QUAI TRONG ĐÍNH ĐÁ SIÊU CHẢNH HOT HIT BAO LÂU MỚI CÓ HÀNG,145000000,5,50%,25220,,199,70,1106,29000000000,14500000000,17900000000,29000000000,35800000000,4.773869,[199. 6. 2. 2. 11. 178],199,56,89,['ĐEN'. 'TRẮNG'],2,1d9d4cd85820afa7b56abe5fdbafb1b5,2041496059,98406443,161,Hà Nội,0
[ORDER] Giày ulzzang đế cao quai ngang cá tính mã K010 (ảnh thật ở cuối),230000000,3,,393,,37,988,751,0,23000000000,23000000000,-1,-1,4.945946,[37. 0. 0. 0. 2. 35],37,14,22,['Da bóng 35'. 'Da bóng 36'. 'Da bóng 37'. 'Da bóng 38'. 'Da bóng 39'. 'Da nhám 35'. 'Da nhám 36'. 'Da nhám 37'. 'Da nhám 38'. 'Da nhám 39'],10,52134c621ac480fd07efb9229720fbd1,4902511099,12441131,161,Hà Nội,26
[Hot trend - Dây lụa ] Giày thể thao MCQ gót nhung đen dây lụa -Yabi store,299000000,43,46%,689,,15,5795,149,55000000000,29900000000,29900000000,55000000000,55000000000,5,[15. 0. 0. 0. 0. 15],15,15,15,['36'. '37'. '38'. '39'. '40'. '41'. '42'. '43'],8,d13eeea17c6aa12d7af53c1c40362d7a,3651320373,256488053,161,Hà Nội,46
Giày Cao Gót Quai chéo bít hậu C38 phong cách Châu Âu VIETLAVANI,179000000,9,37%,123,,67,9877,2146,28500000000,17900000000,17900000000,28500000000,28500000000,4.925373,[67. 0. 0. 1. 3. 63],67,12,41,['đen'. 'trắng'],2,7d5ee23e40c49628ba6a110e20f59511,4348621426,11084189,161,Hà Nội,0
LOVIIECORNER - GIÀY CAO GÓT CÔNG SỞ ĐẾ XUỒNG 7 PHÂN- ĐẾ XUỒNG BÍT MŨI 7CM -GIÀY CAO GÓT MŨI NHỌN ĐẾ XUỒNG 7P   G200720,218521000,6,23%,8282,,32,14,2524,21900000000,21852100000,22851200000,21900000000,29000000000,4.96875,[32. 0. 0. 0. 1. 31],32,14,21,['Trắng'. 'Đen'. 'Kem'. 'Hồng kem'],4,e316e36e12c5eddaa3e15ec347bd7a5a,5242253262,241280710,161,TP. Hồ Chí Minh,0
NHAP FSS12DEC 20% Giày tây nam công sở lịch lãm(video+ảnh thật),107250000,6,45%,33844,,170,5199,114,19500000000,10725000000,11505000000,19500000000,19500000000,4.777778,[171. 3. 2. 2. 16. 148],171,30,76,['38'. '39'. '40'. '41'. '42'],5,6547bb3bf876efe1c048d43401f60dbb,1279955015,76920250,2429,Hà Nội,29
🎁 [FREE SHIP + BOX] Giày Thể Thao CV Classic Đen Trắng Cao Cổ Hàng Chất Lượng,25000000,2,,62,,93,9987,642,0,2500000000,11500000000,-1,-1,4.860215,[93. 1. 1. 1. 4. 86],93,9,29,['Size 35'. 'Size 36'. 'Size 37'. 'Size 38'. 'Size 39'. 'Size 40'. 'Size 41'. 'Size 42'. 'Size 43'. 'Size 44'. 'Plac + Dây giày'],11,182678ed0e7808a281cde2f801678604,975412072,33528799,2429,Hà Nội,27
(VIDEO) Giày thể thao nữ độn đế vải bóng 2 dây kép đế vảy sơn siêu xịn Wanyi,179000000,27,40%,169,,88,39557,1881,30000000000,17900000000,17900000000,30000000000,30000000000,4.920455,[88. 0. 1. 1. 2. 84],88,36,47,['Đen Đỏ'. 'Đen Chì'. 'Đen Trắng'],3,303aa0b118e782483985fef724e9f686,5843800259,21244515,161,Hà Nội,15
Giày da nam cao cấp da bò mềm mại đế cao su êm chân phong cách trẻ trung GM6899,345000000,9,23%,34,,25,392,573,45000000000,34500000000,34500000000,45000000000,45000000000,4.84,[25. 0. 1. 0. 1. 23],25,8,15,['Đen'],1,1060d5dbed36d6e543afc905a7694d73,2664806167,150995869,2429,Hà Nội,38
Giày Cao Gót 3cm Hở Gót Mix Nhiều Màu Pixie X466,179000000,3,63%,136,,94,13,1367,48000000000,17900000000,17900000000,48000000000,48000000000,4.851064,[94. 1. 1. 2. 3. 87],94,47,55,['Kem'. 'Trắng'. 'Đen'],3,b68f77b3d65bbbc15a5e0c368b7acbf1,3520789905,26310290,161,TP. Hồ Chí Minh,59
FREESHIP 50K giầy cao gót . sandal đế vuông cao gót 5p mũi nhọn mẫu mới siêu đẹp,99000000,11,49%,232,,87,9994,1843,19500000000,9900000000,9900000000,19500000000,19500000000,4.862069,[87. 1. 0. 2. 4. 80],87,24,34,['Màu đen 35 SD kHuyết'. 'Màu đen 36 SD kHuyết'. 'Màu đen 37 SD kHuyết'. 'Màu đen 38 SD kHuyết'. 'Màu đen 39 SD kHuyết'. 'Màu kem 35 SD kHuyết'. 'Màu kem 36 SD kHuyết'. 'Màu kem 37 SD kHuyết'. 'Màu kem 38 SD kHuyết'. 'Màu kem 39 SD kHuyết'],10,99d968ec1234ecae58f0ea1a50fa2fa8,6001666158,30161462,161,Hà Nội,0
Giày Cao Gót Nữ Sang Chảnh Mã C29 Gót 8CM Cục Kì Đẹp SL Có Hạn,175000000,2,36%,3260,,65,4820,813,27300000000,17500000000,17500000000,27300000000,27300000000,4.892308,[65. 0. 0. 0. 7. 58],65,25,34,['kem khuy đá trắng'. 'kem khuy đá hoa'],2,0f8e14a9718227423ccf8667c2f23f94,6335726057,64318811,161,Hà Nội,0
[HÀNG SẴN QUẢNG CHÂU FULL BOX] Giày Thể Thao Siêu Nhẹ Giày Đôi COUPLE Nam Nữ Full Size Xịn Đẹp Cực Êm Chân,219000000,25,12%,18,,36,49,1014,25000000000,21900000000,21900000000,25000000000,25000000000,5,[36. 0. 0. 0. 0. 36],36,14,19,['ĐEN'],1,1da639a6f4ed39902e6fd66088ac5e28,3254020868,140874829,161,Hà Nội,58
Giày đá bóng QUANG HẢI Kamito QH 19 (5 màu lựa chọn),435000000,4,41%,127,,132,694,491,53900000000,43500000000,43900000000,53900000000,75000000000,4.878788,[132. 1. 0. 1. 10. 120],132,36,51,['Xanh pha trắng'. 'Xanh pha xanh biển'. 'Vàng'. 'Cam pha trắng'. 'Đỏ pha trắng'],5,20a5badcb3d36b694c794d52ae87f477,2202504591,48783690,9675,Hà Nội,60
Giầy Bảo Hộ Lao Động Nam Cực Kì Cá Tính Phong Cách Đế Sắt. Mũi Bọc Sắt Dáng Thể Thao,390000000,18,35%,43,,51,433,1172,60000000000,39000000000,39000000000,60000000000,60000000000,4.803922,[51. 1. 0. 1. 4. 45],51,9,20,['M3-Size 38'. 'M3-Size 39'. 'M3-Size 40'. 'M3-Size 41'. 'M3-Size 42'. 'M3-Size 43'],6,befa786b46cf652e3f9d7a886803fc99,2897130181,182456893,87,Hà Nội,41
Giày cao gót kim tuyến cao 11 phân hở mũi kèm ảnh thật bao đẹp y hình,185220000,8,12%,684,,175,92,1177,21000000000,18522000000,18522000000,21000000000,21000000000,4.782609,[161. 3. 0. 6. 11. 141],161,33,97,['Bạc 35'. 'Bạc 36'. 'Bạc 37'. 'Bạc 38'. 'Bạc 39'. 'Vàng 35'. 'Vàng 36'. 'Vàng 37'. 'Vàng 38'. 'Vàng 39'],10,2360ef507f72045cc3a80dc6f1ff0f53,517264634,19448747,161,TP. Hồ Chí Minh,0
Giày cao gót 9 phân đế xuồng quai trong tán tháp LT,129000000,3,49%,5876,,51,426,293,25500000000,12900000000,12900000000,25500000000,25500000000,4.960784,[51. 0. 0. 0. 2. 49],51,12,21,['Đen size 35'. 'Đen size 36'. 'Đen size 37'. 'Đen size 38'. 'Đen size 39'. 'Kem size 35'. 'Kem size 36'. 'Kem size 37'. 'Kem size 38'. 'Kem size 39'],10,6110a2844424773c6e0a682ce6151c3e,2281882270,86148454,161,TP. Hồ Chí Minh,60
Giày Tây Nam Đẹp Cao Cấp Da Mềm Màu Đen Công Sở Giày Tay Hàn Quốc Chunkstore,419300000,241,30%,17,,4,5753,1599,59900000000,41930000000,41930000000,59900000000,59900000000,5,[4. 0. 0. 0. 0. 4],4,1,4,['38'. '39'. '40'. '41'. '42'. '43'],6,34c4b0ba1409d32f52c78e7c20bbbe91,7763029152,145826884,2429,Hà Nội,0
[FreeShip+BOX+Bill+TẤT] Yz 700 new đen full phản quang - Giày thể thao nam nữ size 36-44,299500000,7,38%,4738,,89,41,4327,48000000000,29950000000,29950000000,48000000000,48000000000,4.797753,[89. 0. 0. 2. 14. 73],89,31,54,['Đen Full'],1,4157997abe5d2f24cf2c7a2b2393cabe,4329627360,193147730,2429,Phú Thọ,31
Giày Sneaker Nữ Độn Đế Đẹp Vạch Sóng HAPU Trắng Vạch Đỏ. Trắng Vạch Đen (Fom rộng),30000000,5,,1753,,154,417,931,0,3000000000,12900000000,-1,-1,4.785714,[154. 3. 2. 3. 9. 137],154,28,64,['Trắng Đen Size 35 '. 'Trắng Đen Size 36'. 'Trắng Đen Size 37'. 'Trắng Đen Size 38'. 'Trắng Đen Size 39'. 'Trắng Đỏ Size 35'. 'Trắng Đỏ Size 36'. 'Trắng Đỏ Size 37'. 'Trắng Đỏ Size 38'. 'Trắng Đỏ Size 39'. 'Nước Đánh Giày '],11,8c483c14bad590be3d30e5abdbdc614e,1712664659,38156664,161,Hà Nội,23
Giầy bảo hộ thoáng khí phong cách thể thao M06. Giày bảo hộ chống trơn trượt. chống đinh giẫm,390000000,7,,126,,91,542,746,0,39000000000,39000000000,-1,-1,4.846154,[91. 1. 0. 3. 4. 83],91,20,42,['39'. '40'. '41'. '42'. '43'],5,c6af0602da9c61f2409deeaca30bd73f,2490181035,36112284,87,Hà Nội,52
[GIÁ HỦY DIỆT] CÓ VIDEO -Giày bảo hộ lao động thời trang 2TH -BD0064,350000000,2,50%,2409,,96,130,116,70000000000,35000000000,35900000000,70000000000,71000000000,4.947917,[96. 0. 1. 1. 0. 94],96,20,60,['MÀU ĐỎ SẪM'. 'MÀU XANH'],2,2aabf3c10a1a802bfce5fda993fb075c,2585929566,51225497,87,Khánh Hòa,59
[Free Ship] Giày Sandal Nam Vento Việt Nam Xuất Khẩu Nhật Có Thể Tháo Quai Làm Dép NV5616 ĐEN ĐẾ TRẮNG,230000000,3,,368,,52,12,178,0,23000000000,23000000000,-1,-1,4.961538,[52. 0. 0. 0. 2. 50],52,7,28,['Đen Đế Trắng'. 'Xanh Đế Đen'],2,3bd30554c6f5d00261c2569b106898ff,1045005944,63719191,2429,TP. Hồ Chí Minh,0
Giày Cao Gót 3cm Hở Gót Quai Ngang Mix Nhiều Màu Pixie P244,179000000,3,59%,1772,,87,7,1526,44000000000,17900000000,17900000000,44000000000,44000000000,4.91954,[87. 0. 0. 1. 5. 81],87,24,38,['Kem'. 'Vàng'. 'Trắng'. 'Đen'],4,30241516cd9cdfc014c9467f98dc8a43,2861913762,26310290,161,TP. Hồ Chí Minh,0
Giày cao gót hàng Quảng Châu cao cấp 2 màu nude và đen da phủ nhũ bóng,339000000,1,,4044,,89,6,245,0,33900000000,33900000000,-1,-1,4.988764,[89. 0. 0. 0. 1. 88],89,19,37,['Nude'. 'Đen'],2,c355b293e8f4a49886cf6c9f581b0467,2431337654,24228236,161,Hà Nội,18
GIÀY CAO GÓT NỈ NHUNG PHA MICA MŨI TRÒN GÓT TRỤ - 7P,125000000,26,50%,31,,21,72,1126,25000000000,12500000000,12500000000,25000000000,25000000000,4.857143,[21. 0. 0. 1. 1. 19],21,10,15,['35'. '36'. '37'. '38'. '39'],5,5038de913a3c1214b8312e6d6865f4fe,4052030886,1799608,161,Yên Bái,0
Giày cao gót da mờ mũi nhọn gót nhọn 7cm,128800000,2,44%,984,,214,1238,181,23000000000,12880000000,12880000000,23000000000,23000000000,4.827103,[214. 1. 1. 8. 14. 190],214,70,118,['Đen da mờ 7cm'. 'Đen da bóng 9cm'. 'Kem da bóng 9cm'. 'Cafe da bóng 9cm'. 'Trắng da bóng 9cm'],5,1205e650b20ce196f599f63b45117d79,2041427203,343590,161,Hà Nội,0
[Sỉ = Lẻ] Giày cao gót da bóng mũi nhọn cao 7p hàng quảng châu cao cấp fullbox hàng đẹp,119000000,1,50%,5066,,74,13,595,23800000000,11900000000,11900000000,23800000000,23800000000,4.702703,[74. 2. 0. 6. 2. 64],74,17,29,['Đen'. 'Nude'],2,36a2dda28dd0e9e386c4c141acfbab42,2105113219,130483550,161,Hà Nội,0
[HOT TREND] Giày sandal học sinh gót đỏ Hàn Quốc siêu đẹp đế đi êm chân,109000000,1,50%,33848,,144,23,414,21800000000,10900000000,13500000000,21800000000,27000000000,4.715278,[144. 7. 1. 2. 6. 128],144,26,42,['Đen'. 'Đen đỏ'. 'Trắng'],3,9e451ae39a9d3b21bc789b7768271657,1713856367,87023676,161,Hà Nội,0
Giày cao gót công sở chất da mềm. gót tăm nhọn cao 7.5 cm,129000000,13,48%,143,,75,68,2126,25000000000,12900000000,12900000000,25000000000,25000000000,4.746667,[75. 3. 0. 2. 3. 67],75,23,37,['Đen gót tăm'. 'Nude nhạt gót tăm'. 'Nâu đậm gót tăm'],3,297a013003c76288dad3d8ad78cc9c2b,1639922337,78572381,161,Hà Nội,0
[Đủ size 34 - 43] Giày SANDAL quai hậu nam Việt Thủy kiểu dáng thời trang - A017,157000000,3,48%,15,,62,4378,98,30000000000,15700000000,15700000000,30000000000,30000000000,4.951613,[62. 0. 0. 1. 1. 60],62,23,29,['Xanh rêu'. 'Đen'. 'Đỏ'. 'Xanh đen'. 'Xám chì'],5,e5ecc5436f05167c956f78d5b1c8dd64,2234594573,11348336,2429,TP. Hồ Chí Minh,0
Giày lười vải nam Hàn Quốc canvas dày dặn ôm chân. êm ái khi sử dụng hot 2019,69000000,12,,36,,43,452,596,0,6900000000,6900000000,-1,-1,4.837209,[43. 0. 0. 2. 3. 38],43,10,25,['ĐẾ TRẮNG'. 'ĐẾ MIX VÀNG'],2,5069e77c15c6c63935194badd37c1e87,2590997840,90147679,2429,Hà Nội,0
🔥 [SALE] Giày Thể Thao Old Skool Trắng Full Hàng Đẹp,80000000,8,,127,,103,10654,432,0,8000000000,16000000000,-1,-1,4.883495,[103. 2. 0. 0. 4. 97],103,27,44,['Size 35'. 'Size 36'. 'Size 37'. 'Size 38'. 'Size 39'. 'Size 40'. 'Size 41'. 'Size 42'. 'Size 43'. 'Size 44'. 'Size Tồn Thanh Lý'],11,a8789c4ed1bd55ae43d2a1bc1b8fdf7a,1226393297,73333942,161,Hà Nội,38
Giày MQ cúc.thường,99000000,31,,31,,60,566,650,0,9900000000,11500000000,-1,-1,4.733333,[60. 2. 1. 1. 3. 53],60,19,26,['Mq gót cúc thường'. 'Gót đen vnxk'. 'Gót cúc vnxk'. 'Gót đen thường'],4,4e994ab9428fd3260f3092f162e49b02,7736619651,17645422,161,Phú Thọ,0
Giày cao gót 5 phân mũi trơn gót vuông siêu đẹp kiểu dáng công sở thanh lịch,99000000,7,41%,2389,,72,2293,246,16900000000,9900000000,9900000000,16900000000,16900000000,4.888889,[72. 1. 0. 1. 2. 68],72,36,54,['Size 35'. 'Size 36'. 'Size 37'. 'Size 38'. 'Size 39'],5,5e879cb7d92bad69517413b6ab39bf34,6102260202,185064731,161,Hà Nội,0
Giày Cao Gót Nữ Sang Chảnh Mã B_BC29 Gót 8CM Cục Kì Đẹp Có Hạn,179000000,4,34%,2397,,43,4910,896,27300000000,17900000000,17900000000,27300000000,27300000000,5,[43. 0. 0. 0. 0. 43],43,13,29,['kem khuy đá trắng'. 'kem khuy đá hoa'],2,c534e1b3892da7ecf07f75ff6e6df8a6,6735726474,180667332,161,Hà Nội,0
Giày sneaker thể thao rẻ đẹp nam nữ vải dệt kim cao cấp màu trắng thoáng khí êm nhẹ hot 2020 BOM-001T,99000000,31,46%,1020,,29,485,1621,18500000000,9900000000,9900000000,18500000000,18500000000,4.862069,[29. 1. 0. 0. 0. 28],29,7,12,['Màu trắng'],1,c2761ee5d7d64bc2e7eb0effbbbe7153,5449007536,301514036,2429,Hà Nội,44
Giày bảo hộ Jogger X1110 cấu tạo phi kim chống đâm xuyên chống nước - Giày bảo hộ lao động Safety Jogger,679000000,12,,11108,,57,17356,916,0,67900000000,67900000000,-1,-1,4.929825,[57. 0. 0. 1. 2. 54],57,15,23,['38'. '39'. '40'. '41'. '42'. '43'. '44'],7,2634f36ea56e285f319ccc2f82f5446e,2228138697,136935847,87,TP. Hồ Chí Minh,60
⚡[GIÁ HỦY DIỆT]⚡Giày Tây Nam Lịch Lãm (Nâu Trơn),99000000,7,49%,104,,147,262,783,19500000000,9900000000,9900000000,19500000000,19500000000,4.777778,[144. 2. 1. 6. 9. 126],144,24,62,['38'. '39'. '40'. '41'. '42'. '43'],6,b8a02d7c7840e0d27c445a48892b0c60,379768468,430163,2429,TP. Hồ Chí Minh,0
Giày cao gót 7 phân bít mũi gót sọc đơn LT,119000000,7,49%,1398,,84,971,445,23500000000,11900000000,11900000000,23500000000,23500000000,4.857143,[84. 1. 0. 2. 4. 77],84,17,34,['Đen'. 'Kem'. 'Hồng'. 'Bò'],4,2edc98d077e00b7fa9bcdc21f72a896e,1513076558,86148454,161,TP. Hồ Chí Minh,0
Giày Sneaker Da Lộn ⚜️𝑩𝑬̣̂𝑼 𝑺𝑻𝑶𝑹𝑬⚜️ Giày Nam Da Lộn Xịn [ Hàng Độc Nhập Khẩu]- Bảo Hành Dài - SNK509 Nhiều Màu,382800000,7,40%,2114,,27,2948,3148,63800000000,38280000000,38280000000,63800000000,63800000000,5,[27. 0. 0. 0. 0. 27],27,8,10,['Khaki Vàng'. 'Gray Xám Đen'],2,47814fb03839e7769c339425ba5b724b,7959651161,318812003,2429,Hà Nội,0
Giày sandal chiến binh thổ cẩm cột dây tua rua - Boho Vintage Style,125000000,2,50%,6663,,38,424,1408,25000000000,12500000000,12500000000,25000000000,25000000000,5,[38. 0. 0. 0. 0. 38],38,9,17,['35'. '36'. '37'. '38'. '39'],5,77bfa2d3962da46e75c8b26c40cb4fdc,2406547686,160338399,161,TP. Hồ Chí Minh,0
Giày Thể Thao Nam Biti's Hunter Street Dusty White DSMH01300TRG,499000000,4,,1027,,67,39,23818,0,49900000000,49900000000,-1,-1,4.940299,[67. 0. 0. 0. 4. 63],67,20,31,['40'. '41'. '42'. '43'. '44'. '45'],6,da0cec644a1734c9dc1dc9373cbf79c1,2693662740,25211549,2429,TP. Hồ Chí Minh,0
GIÀY NHỰA ĐI MƯA NAM FITTOP NTM ĐEN,179000000,3,,738,,52,462,215,0,17900000000,19900000000,-1,-1,4.980769,[52. 0. 0. 0. 1. 51],52,12,20,['ĐEN'. 'TRẮNG'. 'XÁM'],3,c553ea551c2cdad0046b0c6bfa37d31f,1302978071,76277205,2429,TP. Hồ Chí Minh,0
Giày sandal alina nữ đi mưa đế bánh mỳ siêu bền V256,69000000,25,50%,15,,17,2329,1887,13800000000,6900000000,6900000000,13800000000,13800000000,4.882353,[17. 0. 0. 1. 0. 16],17,5,6,['Đen'. 'Kem'. 'Đỏ đô'],3,5a3c32d6356f0d35930bc4ae041f3006,7457791089,200133105,161,Hà Nội,0
Giày Bốt Cao Gót Cổ Cao Qua Đầu Gối Nữ Mùa Thu,236000000,10,1%,361,,88,7122,3338,23700000000,23600000000,24900000000,23700000000,25000000000,4.829545,[88. 1. 1. 1. 6. 79],88,13,38,['Black'. 'Grey'. 'Wine red'. 'brown'],4,a7b5c6515e87c6df624213eb348b51b6,1276356526,76217935,161,Nước ngoài,0
Giày cao gót đế vuông 5p quai chéo chữ X Mã S10,129000000,4,48%,3384,,97,99955,967,25000000000,12900000000,12900000000,25000000000,25000000000,4.824742,[97. 1. 1. 4. 2. 89],97,34,44,['đen mũi vuông'. 'kem mũi vuông'. 'đen mũi tròn'. 'kem mũi tròn'],4,8c7c087dd29694f6a1137bf80c905582,3811005821,11084189,161,Hà Nội,0
Giày đá bóng.giày đá banh coavu.đá sân cỏ nhân tạo,159000000,8,,51,,85,894,548,0,15900000000,17800000000,-1,-1,4.835294,[85. 2. 0. 1. 4. 78],85,21,41,['Đen'. 'Vàng chanh'. 'Đỏ'. 'Xanh lá'. 'Xanh dương'],5,f4565802b2eb043f73d0e2f0d626ab13,1528258437,59692223,9675,TP. Hồ Chí Minh,0
Giày đá bóng CR7 Mercurial 13 cao cấp đế FG dùng cho sân cỏ tự nhiên sân cỏ nhân tạo,399000000,8,39%,88,,45,316872,1658,65600000000,39900000000,39900000000,65600000000,65600000000,4.666667,[45. 1. 0. 2. 7. 35],45,12,22,['Trắng'. 'đen'. 'màu xanh da trời'],3,ef03835b0cac4e5f6b702bb39e9a5d48,7535257746,158337649,9675,Nước ngoài,0
Giày bảo hộ lao động thể thao Giant State màu cam,349000000,8,17%,1076,,96,481,393,41900000000,34900000000,34900000000,41900000000,41900000000,4.90625,[96. 1. 0. 0. 5. 90],96,19,46,['Size 35'. 'Size 36'. 'Size 37'. 'Size 38'. 'Size 39'. 'Size 40'. 'Size 41'. 'Size 42'. 'Size 43'. 'Size 44'. 'Size 45'. 'Size 46'],12,0cd395f0aa77d57040bc6b9a37d044cb,1050483953,48404871,87,Hà Nội,60
Giày Cao Gót Nữ Đế Vuông Quai Hậu Da Rắn 5Phân HAPAS - CG5549,249000000,27,37%,3781,,20,15,10532,39800000000,24900000000,24900000000,39800000000,39800000000,4.8,[20. 0. 1. 0. 1. 18],20,10,13,['Đen'. 'Trắng'. 'Kem'],3,bb9df52e1c25512159ac962e577ee72e,6961586360,201171779,161,Hà Nội,31
[ XẢ KHO ] - Giầy thể thao nam nữ y700 static,350000000,18,,300,,64,12,654,0,35000000000,35000000000,-1,-1,4.968254,[64. 1. 0. 1. 0. 62],64,27,32,['36'. '37'. '38'. '39'. '40'. '41'. '42'. '43'],8,7ddaf55c32c86fb8c0c5a240b3e8c0fa,3823826629,228105026,161,Hà Nội,21
