Name,price,sold,discount,liked-count,ads_keyword,cmt_count,stock,view_count,price_before_discount,price_min,price_max,price_min_before_discount,price_max_before_discount,rating_star,rating_count,rating_count_total,rcount_with_image,rcount_with_context,options,options_count,image,itemid,shopid,catid,shop_location,video_info_list_duration,stt
"Áo sơ mi tay dài nam cổ bẻ dáng ôm vừa vặn thoáng mát - thời trang nam cao cấp thích hợp mặc công sở, dự tiệc - 6505",149000000,20,24%,3,,22,12,218,19500000000,14900000000,14900000000,19500000000,19500000000,4.954545,[22. 0. 0. 0. 1. 21],22,4,8,['TRẮNG'],1,ba563cdd517ee9aac7dbe1d8c8fa42cb,5347864894,283370988,78,TP. Hồ Chí Minh,10,7433
[Video Thật] Áo khoác Hoodie Nỉ Bông 2 màu ( Unisex nam nữ đều mặc được ),177600000,17,26%,23,,16,77,1560,24000000000,17760000000,17760000000,24000000000,24000000000,4.9375,[16. 0. 0. 0. 1. 15],16,2,7,['Đen'. 'Be'],2,eccc719b6984d4405f845442235ce71c,5256938842,20921707,78,Hà Nội,60,7434
"Áo thun/phông nam vnxk cao cấp - 2 màu TRẮNG/ĐEN, co giãn tốt, mềm mịn, unisex,dày dặn, cá tính, phong cách - v76",149000000,4,39%,15,,21,2,587,24500000000,14900000000,14900000000,24500000000,24500000000,4.904762,[21. 0. 0. 0. 2. 19],21,3,7,['TRẮNG'. 'ĐEN'],2,f6376dbc67369dc4de4f7a3707c20efa,7651175512,283370988,78,TP. Hồ Chí Minh,0,7435
Áo khoác gió nam nữ sharang Bảo Đăng,79000000,3,31%,7,,17,273,272,11500000000,7900000000,7900000000,11500000000,11500000000,5,[17. 0. 0. 0. 0. 17],17,3,7,['đen '. 'xanh bích'. 'đỏ '],3,a91ed6ff46233f956213e59bcaa58ef4,7219974083,70677296,78,TP. Hồ Chí Minh,0,7436
Áo thun nam dài tay có cổ chất cotton cao cấp zonado Zpg09 (xám nhạt),159000000,9,24%,21,,16,115,668,21000000000,15900000000,15900000000,21000000000,21000000000,4.875,[16. 0. 0. 0. 2. 14],16,1,6,['M'. 'L'. 'XL'. 'XXL'],4,17fc36e369787dad5f8414c6e69ec67f,7541716626,46200604,78,TP. Hồ Chí Minh,0,7437
[SALE 45%] - Áo sơ mi nam dài tay cổ bẻ vải cotton lụa thái chống nhăn chống xù sang trọng,59000000,21,67%,3,,18,5040,639,18000000000,5900000000,5900000000,18000000000,18000000000,4.944444,[18. 0. 0. 0. 1. 17],18,2,3,['SM TRẮNG'. 'SM ĐEN '. 'SM LỢT PASTEL'. 'SM XÁM XANH '. 'SM BIỂN '. 'SM ĐỎ ĐÔ '. 'SM XANH ĐEN '],7,6daac8a83c18c9a940694f57f4cd2246,7258465478,296694982,78,TP. Hồ Chí Minh,0,7438
Áo phông nam nữ unisex form rông chất cotton mẫu mới SPM thấm hút mồ hôi hình in sắc nét,152000000,4,20%,22,,17,4752,212,19000000000,15200000000,15200000000,19000000000,19000000000,5,[17. 0. 0. 0. 0. 17],17,2,4,['MẪU 1 - ĐEN'. 'MẪU 1 - TRẮNG'. 'MẪU 2 - ĐEN'. 'MẪU 2 - TRẮNG'. 'MẪU 3 - ĐEN'. 'MẪU 3 - TRẮNG'. 'MẪU 5 - ĐEN'. 'MẪU 5 - TRẮNG'],8,af40182327bb209533e604c9231bcef3,5142068447,149037718,78,Hà Nội,0,7439
Áo thun nam cổ tròn Hàn Quốc phối 3 sọc vai logo thêu cực đẹp AHQ170,99000000,7,45%,832,,16,1463,119,18000000000,9900000000,9900000000,18000000000,18000000000,5,[16. 0. 0. 0. 0. 16],16,3,7,['Trắng Sọc Vàng'. 'Trắng Sọc Đỏ'. 'Đen Sọc Trắng'. 'Trắng Sọc Đen'. 'Xám Sọc Trắng'],5,177869304297abbf4edec77b2e01c799,2587837411,22419839,78,TP. Hồ Chí Minh,0,7440
Áo đôi áo cặp ❤️FREESHIP❤️ Áo Váy đôi dễ thương chụp ảnh đi biển nam nữ Hàn Quốc COUPLE AV97,479000000,1,,45,,9,15,1225,0,47900000000,47900000000,-1,-1,5,[9. 0. 0. 0. 0. 9],9,5,8,['nữ S nam M'. 'nữ S nam L'. 'nữ S nam XL'. 'nữ M nam M'. 'nữ M nam L'. 'nữ M nam XL'],6,a7ce208964a5b6392801936de1ebbd61,6735805669,6780859,77,Đà Nẵng,0,7441
"Áo thun nam cổ tròn D2 in 7 màu phong cách năng động , chất vải cotton 4 chiều cao cấp thoáng mát",129000000,7,50%,2015,,15,2912,288,25800000000,12900000000,13900000000,25800000000,27800000000,5,[15. 0. 0. 0. 0. 15],15,4,6,['Đen'. 'Trắng '. 'Vàng nghệ '. 'Hông dâu'. 'Đỏ đô '. 'Xanh bích'. 'Xanh đen'],7,1f3faf4bba1333156aeb348bd6c3bcc6,5736297384,34908080,9675,TP. Hồ Chí Minh,0,7442
Áo len nam 2 lớp hàng QCCC( được chọn mẫu),270000000,6,10%,37,,18,4966,1329,30000000000,27000000000,27000000000,30000000000,30000000000,4.944444,[18. 0. 0. 0. 1. 17],18,7,9,['M'. 'L'. 'XL'. '2XL'. '3XL'],5,04d15f5c33bbc1c55d5d5a29c091b7f0,1618995057,31102455,78,Hà Nội,0,7443
"Áo Thun Tay Lỡ Phom Rộng, Unisex nam nữ 45-80kg, Trippy Land",88000000,15,20%,7,,14,19,429,11000000000,8800000000,8800000000,11000000000,11000000000,4.928571,[14. 0. 0. 0. 1. 13],14,2,4,['Trắng'. 'Đen'],2,3c36994b43f68535d3352bcae79b743e,5640165060,94065732,77,TP. Hồ Chí Minh,0,7444
"Áo Khoác Nam ☑️FREESHIP – HÀNG CHẤT☑️ Thể Thao Trơn Màu In Logo, Chất Liệu Vải Dù 1 Lớp Cao Cấp, Bao Thoáng Mát - T4M",269000000,1,50%,53,,10,1064,999,53800000000,26900000000,26900000000,53800000000,53800000000,4.7,[10. 0. 0. 1. 1. 8],10,4,5,['Trắng'. 'Đen'. 'Xanh Đen'],3,c2ab3715ffa43f6bde6f03aae4bd0b57,6637727135,273499036,78,TP. Hồ Chí Minh,0,7445
Áo khoác nam kaki nhung lót lông có mũ thời trang aokhoacnam-0777 đen,399000000,6,20%,68,,26,482,1339,50000000000,39900000000,39900000000,50000000000,50000000000,4.64,[25. 1. 0. 0. 5. 19],25,3,10,['S'. 'M'. 'L'. 'XL'. 'XXL'],5,1cc4dc7c47304dc9863629d0ca0f6bb2,553971911,24104697,78,Hà Nội,0,7446
[Mã WAINCU20 hoàn 20% xu đơn 99k] AZ021 👫𝗟𝗼𝗮̣𝗶 𝗱𝗮̀𝘆🌿 áO KHOÁC NỈ HOODIE. ÁO HOOIDE NAM NỮ CHUI MỚI,129000000,75,48%,178,,1,521,282,25000000000,12900000000,13900000000,25000000000,25000000000,5,[1. 0. 0. 0. 0. 1],1,1,1,['Trắng'. 'Tím môn'. 'Xám Môn'],3,58337361136ed08d5c67eb6be5fd6c6e,7368510726,42332659,77,TP. Hồ Chí Minh,39,7447
Áo Gió 2 lớp U.N.I Nam Nữ Loại Đẹp  Hàng VNXK - Chống nắng - Chống nước - Chống tia UV - G01 - Trung Quân Fashion,139000000,3,31%,2029,,29,432,131,15000000000,13900000000,13900000000,15000000000,20000000000,4.862069,[29. 0. 0. 1. 2. 26],29,12,14,['đen'. 'xám'. 'xanh than'. 'đỏ'],4,09cad5d36099f34fc0f4ba2925ac2aac,7513635060,170730611,78,Hà Nội,22,7448
[Mã WAINCU20 hoàn 20% xu đơn 99k] AZ028 👫𝗟𝗼𝗮̣𝗶 𝗱𝗮̀𝘆🌿 áO KHOÁC NỈ HOODIE. ÁO HOOIDE DÂY KÉO NAM NỮ,129000000,76,48%,169,,1,256,465,25000000000,12900000000,13900000000,25000000000,25000000000,5,[1. 0. 0. 0. 0. 1],1,1,1,['Đen'],1,5ee3444fc62d333401fd61534825f208,9702902091,42332659,77,TP. Hồ Chí Minh,11,7449
Áo sơ mi nam kiểu hàn quốc túi hộp cổ vest vải lụa mềm mịn form rộng ngắn tay,139000000,0,22%,23,,19,111,76,17900000000,13900000000,13900000000,17900000000,17900000000,4.894737,[19. 0. 0. 0. 2. 17],19,6,7,['M'. 'L'. 'XL'],3,248d33b36473f33732251a0d764346a1,6428748261,160587960,78,TP. Hồ Chí Minh,0,7450
Áo Sơ Mi Nam Sọc Caro Gabofashion Cao Cấp SMI022 ( NHIỀU MÀU ),179100000,0,10%,29530,,24,771,58,19900000000,17910000000,17910000000,19900000000,19900000000,4.416667,[24. 1. 0. 4. 2. 17],24,4,10,['XANHXAM'. 'SOCNAU'. 'SOCXANH'],3,303d24f1f2c8cfc0f438445fe236285e,2052721088,20175544,78,TP. Hồ Chí Minh,0,7451
Áo Len Dáng Rộng Tay Dài Có Mũ Trùm Đầu In Họa Tiết Hoạt Hình Sesame Street Thời Trang Cá Tính Cho Nam,94000000,13,49%,65,,18,8934,1176,18300000000,9400000000,9400000000,18300000000,18300000000,4.444444,[18. 1. 1. 0. 3. 13],18,8,14,['black'. 'white'. 'blue'. 'green'],4,2d2ebf80b5cd51b78a292d757c3a2778,7845302636,287214783,78,Nước ngoài,0,7452
Áo Hoodie Nam Mũ Trùm Kết Hợp Dây In Họa Tiết Phối Màu Phong Cách Đường Phố Thời Trang Mixx Men TOP NAM 1000068V1,59000000,13,44%,27,,20,2924,874,10600000000,5900000000,5900000000,10600000000,10600000000,3.9,[20. 3. 2. 1. 2. 12],20,2,10,['Màu Trắng'. 'Màu Đỏ'. 'Màu Vàng'],3,cf7f771d445b782d2765415ad6d0a373,4609556079,16333775,78,TP. Hồ Chí Minh,0,7453
Áo Sơ Mi Cổ Trơn Chui TAY NGẮN Nam Nữ Unisex,129000000,8,36%,1975,,14,148,549,20000000000,12900000000,12900000000,20000000000,20000000000,5,[14. 0. 0. 0. 0. 14],14,1,2,['MÀU ĐEN'. 'MÀU TRẮNG'],2,a4416eb00e6d24ddfe6a56a0e037b323,3653930652,133725512,77,TP. Hồ Chí Minh,0,7454
Size 4XL (76kg đến 80kg ) - Áo sơ mi nam tay ngắn trung niên,90000000,1,,32,,15,4,106,0,9000000000,9000000000,-1,-1,5,[15. 0. 0. 0. 0. 15],15,1,7,['MSP 061'. 'MSP 063'. 'MSP 064'. 'MSP 065'],4,000119afe1ff7be2fe1392b1da4baad8,1527942155,139842,78,TP. Hồ Chí Minh,0,7455
Áo sơ mi nam cao cấp áo sơ mi thêu logo trắng vải chất lượng mềm mịn hàng đẹp như hình,85000000,18,50%,15,,17,19952,495,17000000000,8500000000,9900000000,17000000000,17000000000,4.941176,[17. 0. 0. 0. 1. 16],17,5,8,['01'. '02'. '03'. '04'. '05'],5,a07b078a51fcc43c4ca3a4a476556478,7347216692,58565485,78,TP. Hồ Chí Minh,37,7456
Áo khoác nỉ lót lông cừu nam nữ unisex nỉ hoodie dày dặn ấm áp HOT,108000000,25,,24,,14,29984,2479,0,10800000000,10800000000,-1,-1,4.714286,[14. 0. 1. 0. 1. 12],14,8,10,['M'. 'L'],2,d435063081fc4642edecf41803b5e504,4359349649,328309955,77,Hà Nội,0,7457
[R04] Áo khoác nam Áo khoát nam gió dù 2 lớp chống nắng Pum mặc được 2 mặt hàng đẹp cực chất cực hót - M095,99000000,1,,18241,,13,508,115,0,9900000000,9900000000,-1,-1,4.538462,[13. 0. 0. 3. 0. 10],13,3,4,['Đỏ-Đen'. 'Xanh ngọc-Đen'. 'Xanh bích-Đen'],3,6a446a4315ce2669b89839f80e42c7a1,2310055866,88207904,77,TP. Hồ Chí Minh,0,7458
"Áo sơ mi nam form rộng cổ vest túi hộp viền, chất kate lụa mềm mát",135000000,20,46%,17,,9,100,1640,25000000000,13500000000,13500000000,25000000000,25000000000,4.555556,[9. 0. 0. 2. 0. 7],9,0,2,['M'. 'L'. 'XL'],3,9b1ee3ca71c2f03d802f586c06a933c7,4961317782,44533587,78,TP. Hồ Chí Minh,0,7459
[Mã MAPIG12 hoàn 15% đơn 99K tối đa 50K xu] Áo Sơ Mi Nam caro Ngắn Tay cao cấp Pigofashion SMCR20 - 01 chọn màu,197500000,2,21%,4378,,14,293,981,25000000000,19750000000,19750000000,25000000000,25000000000,4.928571,[14. 0. 0. 0. 1. 13],14,1,3,['CR2007'. 'CR2006'. 'CR2005'. 'CR2008'],4,f1bc65c935463b10d9af15e1c5c0b5a6,4533322278,27581359,78,TP. Hồ Chí Minh,36,7460
"Áo khoác dù gió 2 mặt có nón mũ đủ size nam nữ couple chống nắng mưa bụi bẩn ,nhanh khô chất đẹp cao cấp có túi đựng",119000000,2,34%,3,,8,248,307,18000000000,11900000000,11900000000,18000000000,18000000000,4.25,[8. 1. 0. 1. 0. 6],8,0,3,['Xanh than ghi'. 'Xanh rêu đen'. 'Đen ghi '. 'Cam ghi '. 'áo 1 lớp màu hồng'. 'áo 1 lớp màu đen'],6,5318f046b1db10bf7c981d7bd984153e,3751997310,48371527,78,Hà Nội,57,7461
Áo Khoác Nhẹ Nam Thu Đông Mũ Trùm Đầu In Hình Phong Cảnh Hot Trend 2020 MENFASHION1989 AO KHOAC NAM 131,89000000,20,48%,33,,26,5903,2066,17000000000,8900000000,8900000000,17000000000,17000000000,3.923077,[26. 5. 2. 0. 2. 17],26,6,14,['Màu Đen'. 'Màu Trắng'. 'Màu Xanh'],3,05d359630ef410ce8b2cba80389e033f,5053724325,178460587,78,TP. Hồ Chí Minh,0,7462
Áo khoác kaki nam 2 lớp cao cấp bonado bkk20,179000000,12,25%,774,,22,1086,1695,23900000000,17900000000,17900000000,23900000000,23900000000,4.636364,[22. 1. 0. 1. 2. 18],22,4,9,['Xanh Rêu'. 'Đen'. 'Kem'],3,fe90808495b8857080f0b583080acb7e,4837075700,30887157,78,TP. Hồ Chí Minh,0,7463
Áo thun Nam Thêu logo Levis - Màu đen BIGSIZE AZ MT47,85000000,3,,14,,20,6947,132,0,8500000000,11000000000,-1,-1,4.95,[20. 0. 0. 0. 1. 19],20,4,6,['Size S'. 'Size M'. 'Size L'. 'Size XL'. 'Size XXL'. 'Size 3XL'. 'Size 4XL'],7,2892d0ce6b9bda5c0b8588f3e33656d6,2014722425,9856021,78,Cần Thơ,0,7464
"Áo Croptop nữ form rộng Unisex HOA NHIỆT ĐỚI Freesize 45-70kg, áo thun nam form rộng tay lỡ, áo phông nữ form r",59000000,18,,28,,16,368,805,0,5900000000,5900000000,-1,-1,4.733333,[16. 0. 1. 2. 0. 13],16,9,9,['hồng '. 'đen'. 'trắng '. 'tím '],4,052a4481a5892ab333e6346c5074d4b3,4250964193,58306539,77,TP. Hồ Chí Minh,0,7465
[R04] Áo khoác nam dù in chữ Nhật phối nón form rộng cực chất - M291,85000000,1,,21928,,35,3972,237,0,8500000000,8500000000,-1,-1,4.485714,[35. 2. 1. 1. 5. 26],35,3,9,['ĐEN'. 'VÀNG BÒ'],2,acb466e133dcbfc77e14dff212e29cf1,1781954328,88207904,77,TP. Hồ Chí Minh,0,7466
Áo Thun Nam Ngắn Tay Có Cổ 🔵 𝐅𝐑𝐄𝐄 𝐒𝐇𝐈𝐏 🔵 Áo Phông Nam Đẹp Vải Thun Co Giãn Thời Trang Hpfashion - Atnhp07,75000000,5,,957,,5,119902,115,0,7500000000,7500000000,-1,-1,5,[5. 0. 0. 0. 0. 5],5,0,1,['Trắng'. 'Trắng 01'. 'Đen'],3,5ade18346da4d09c654ca5c182b1d7b6,7758530063,277976926,78,TP. Hồ Chí Minh,0,7467
⭐️Hàng Loại 1⭐️ Áo phao nam siêu nhẹ siêu ấm giữ nhiệt GOSS - Áo khoác phao nam cao cấp chính hãng,499000000,24,27%,1,,1,7960,69,68000000000,49900000000,49900000000,68000000000,68000000000,5,[1. 0. 0. 0. 0. 1],1,0,0,['Xanh ghi'. 'Xanh than'. 'Ghi xám'. 'Đen'],4,b88e2f46a4db965f0afe0161b40d1141,6969299637,267132825,78,Hà Nội,0,7468
⭐️Mặc là Mê⭐️ Áo phao nam ba lớp có mũ cao cấp chính hãng GOSS - Áo khoác phao nam siêu ấm giữ nhiệt,595000000,24,24%,2,,1,2355,105,78000000000,59500000000,59500000000,78000000000,78000000000,5,[1. 0. 0. 0. 0. 1],1,0,0,['M'. 'L'. 'XL'. 'XXL'],4,e33b7713a667f8060f92215566b033f7,6869182839,267132825,78,Hà Nội,0,7469
"[ BL001]Áo ba lỗ nam thể thao, chất vải thun co giãn, thấm hút mồ hôi",55000000,2,43%,6,,15,589,30,9700000000,5500000000,5500000000,9700000000,9700000000,4.8,[15. 0. 0. 1. 1. 13],15,5,7,['Đen'. 'Cam'. 'Than'. 'Xanh'. 'Ghi'],5,bf62a8f889701c865c534f403dc58e92,4036735207,269929694,78,Hà Nội,0,7470
[Phông Cộc Tay Phối Bo] Áo Phông Nam Kẻ Ngang CEFFYLO Phối Bo Tay Co Giãn Chất cotton mát mẻ,280000000,0,,1149,,1,119,1242,0,28000000000,28000000000,-1,-1,5,[1. 0. 0. 0. 0. 1],1,1,1,['Hồng'. 'Xanh đậm'. 'Cam'. 'Xanh da trời'],4,5b21b7434478d4f501c8de0a1b51a221,4460620081,182532646,78,Hà Nội,0,7471
Áo sơ mi trơn cộc tay cánh dơi siêu xinh,77000000,20,22%,8,,30,5565,189,9900000000,7700000000,7700000000,9900000000,9900000000,4.933333,[30. 0. 0. 0. 2. 28],30,3,18,['Trắng'],1,e64ba1c071bccb991573b301b1ff023e,6443395457,99515498,78,Hà Nội,0,7472
Áo Thu Đông Mochino Cao Cấp NSQ,89000000,0,26%,512,,20,748,601,12000000000,8900000000,8900000000,12000000000,12000000000,5,[20. 0. 0. 0. 0. 20],20,2,7,['M(43-57kg)'. 'L(57-65kg)'. 'XL(65-75kg)'],3,22f167139dc61944899ab00aae9b2a42,3359334567,327194924,78,Hà Nội,0,7473
ÁO HOODIE NỈ ĐẸP HD250 (Bát Quái - Kèm Ảnh Thật),119000000,1,50%,2820,,21,1980,40,23800000000,11900000000,11900000000,23800000000,23800000000,4.904762,[21. 0. 0. 0. 2. 19],21,1,8,['ĐEN (45-70kg)'. 'TRẮNG (45-70kg)'],2,0dd9ad680b4ade5de16186d3f3fd97ad,1778269201,41770046,78,TP. Hồ Chí Minh,0,7474
Áo Game Liên Quân Mobile Moba LQM03,53400000,0,40%,1881,,20,396,31,8900000000,5340000000,5940000000,8900000000,9900000000,5,[20. 0. 0. 0. 0. 20],20,0,14,['Random'. 'XS(25-32KG)'. 'S(33-41KG)'. 'M(42-49KG)'. 'L(50-57KG)'. 'XL(58-67KG)'. 'XXL(68-76KG)'. '3XL(77-82KG)'. 'KID IB SHOP'],9,1755d12dce5997a08e30951a71a99ad5,7011458243,210974850,78,Hà Nội,0,7475
"(THANH LÝ) Áo Aristino SỢI TRE SIÊU MỀM MỊN APS003S7, Tag 450k",270000000,0,,13,,8,83,31,0,27000000000,27000000000,-1,-1,4.75,[8. 0. 0. 0. 2. 6],8,1,2,['Đen'. 'Xanh tím than'. 'Xanh cổ vịt'. 'Vàng'],4,3dec4d0a8f6e78708b3b51ad46d419a6,2066727682,16606780,78,Hà Nội,0,7476
Áo loang Hodie đám mây có ảnh thật sp,61000000,8,,15,,6,80,624,0,6100000000,6100000000,-1,-1,4.833333,[6. 0. 0. 0. 1. 5],6,1,1,[''],1,7190fcba4f0be529b10f4411a78b9611,7652245336,43806869,78,Nam Định,0,7477
Áo nam cộc tay cổ tim cotton compact ONOFF - TS18203,169000000,5,,20,,38,44,303,0,16900000000,16900000000,-1,-1,4.921053,[38. 0. 0. 1. 1. 36],38,10,13,['Xám'. 'Xanh đen sb01'. 'Xanh đen'. 'Đen'. 'Trắng'],5,2d239de0ff59fe2569ba262813590e5c,4304539007,93936823,78,Hà Nội,0,7478
Áo len nam cổ 3 phân kèm ảnh thật( tặng tất nam),129000000,21,,69,,91,253,1580,0,12900000000,12900000000,-1,-1,4.916667,[87. 1. 0. 1. 1. 84],87,7,34,['Đen'. 'Đỏ đô'. 'Trắng'. 'Cam'. 'Tím than'. 'Nâu bò'. 'Ghi đậm'. 'Ghi nhạt'. 'Nâu đậm'. 'Xanh cốm'],10,6e3de0fd817e011ff948a1dc49aabe43,865926940,23758144,78,Bắc Ninh,0,7479
Áo Khoác Dù Unisex 2 Lớp Nhẹ Mịn Mượt Áo Gió Nam Nữ Unisex Form Rộng  Cao Cấp - R2T Việt Nam,299000000,1,50%,6,,2,17523,801,59800000000,29900000000,29900000000,59800000000,59800000000,4,[2. 0. 0. 1. 0. 1],2,0,1,['Áo Khoác Dù Đen'. 'Áo Khoác Dù Vàng'],2,c5bfc7a9b134ae9011c6df0e47156469,7960602873,317396792,78,TP. Hồ Chí Minh,0,7480
Áo Thun Cá Sấu Cổ Trụ Unisex Nam Nữ Mặc Được,75000000,11,,12705,,4,489877,16302,0,7500000000,7500000000,-1,-1,5,[4. 0. 0. 0. 0. 4],4,3,3,['Đen'. 'Trắng'. 'Vàng'. 'Đỏ'. 'Cam'. 'Xanh Ya (xanh nhạt)'. 'Xanh Bích( xanh đậm)'],7,0fbfd6787b6a9e6d3747282c5787b5a3,5863778739,254155276,78,TP. Hồ Chí Minh,0,7481
Áo Thun Nam Cổ Tròn Thể Thao Thun Lạnh Mặc Siêu Mát - NHs Fashion,133000000,0,49%,442,,7,496,380,25900000000,13300000000,13300000000,25900000000,25900000000,5,[7. 0. 0. 0. 0. 7],7,6,7,['Trắng'. 'Đen'. 'Vàng'. 'Đỏ'],4,0203022a3dcfeea93a920c81f8762216,3160566750,157893672,78,Thừa Thiên Huế,36,7482
"Áo thun unisex Burber.Ry phản quang 7 màu chất cotton cao cấp mềm mịn không bai xù, nam nữ đều mặc đẹp",75000000,25,12%,10,,10,10000,858,8500000000,7500000000,7500000000,8500000000,8500000000,4.5,[10. 0. 0. 1. 3. 6],10,2,3,['màu trắng'. 'màu đen'],2,52750d5144b83e50a4650dce12de1814,5857032675,310125529,77,Nam Định,19,7483
Áo thun nam cotton basic - Form Âu (xem bảng size áo phông phần mô tả),188811000,1,26%,2084,,28,17,83,25515000000,18881100000,18881100000,25515000000,25515000000,5,[28. 0. 0. 0. 0. 28],28,8,17,['Cam.XS'. 'Cam.S'. 'Cam.M'. 'Cam.L'. 'Cam.XL'. 'Trắng.XS'. 'Trắng.S'. 'Trắng.M'. 'Trắng.L'. 'Trắng.XL'. 'Đen.XS'. 'Đen.S'. 'Đen.M'. 'Đen.L'. 'Đen.XL'],15,fb9f87f585dd69be8cb64d42d2e345ce,2814996824,84572071,78,Hà Nội,0,7484
[Ảnh & Video Thật] FREESHIP🔥 Áo Thun Phông Form Rộng Tay Lỡ 🔥 - Unisex Freesize - In hình chữ Marvel nam & nữ,127000000,1,29%,177,,20,595,161,18000000000,12700000000,12700000000,18000000000,18000000000,5,[20. 0. 0. 0. 0. 20],20,14,17,['M'. 'L'. 'XL'],3,e8d63577b4e58f805671a934a97fc8dd,5441621738,283392943,78,TP. Hồ Chí Minh,46,7485
Áo thun nam TN61 simple things vải sợi tre tổng hợp,57000000,1,43%,217,,28,262,105,10000000000,5700000000,5700000000,10000000000,10000000000,5,[28. 0. 0. 0. 0. 28],28,4,5,['Đỏ - S'. 'Đỏ - M'. 'Đỏ - L'. 'Đỏ - XL'. 'Vàng nâu - S'. 'Vàng nâu - M'. 'Vàng nâu - L'. 'Vàng nâu - XL'],8,93276e5cae1cbcfcb8088030686de65f,3631630999,20454124,78,TP. Hồ Chí Minh,0,7486
"[Hàng Cao cấp] 8 Áo sơ mi tay lỡ NAM NỮ 3D THUN COTTON quảng châu loại 1 bao đẹp chất lượng y hình,kg xù lông,không nhăn",144000000,0,42%,95,,20,2399,163,15000000000,14400000000,15000000000,15000000000,25000000000,4.35,[20. 2. 1. 0. 2. 15],20,6,9,['hình 1 ĐẦU TIÊN'. 'hình 2'. 'hình 3'. 'hình 4'. 'hình 5'. 'hình 6'. 'hình 7'. 'hình 8'],8,5f7d7baf1775880e3c4ce82fac02512a,2186070703,28379740,78,TP. Hồ Chí Minh,0,7487
Áo Khoác Hoodie Nỉ Trơn Nam Nữ Form Rộng Không Mũ Phong Cách Đường Phố Unisex Siêu HOT 2020,99000000,9,34%,530,,7,1964,2951,15000000000,9900000000,9900000000,15000000000,15000000000,4.142857,[7. 0. 0. 2. 2. 3],7,0,1,['Free Size'],1,b72cfcd0751c9696a79cde4a1d492feb,4657852255,205274302,78,Hà Nội,0,7488
ÁO Sơ Mi Nam CHẤT LỤA DÀI TAY PHONG CÁCH HỌA TIẾT LOGO THÊU ONG MS 01 MON SHOP,79000000,1,37%,11756,,36,2484,2223,12500000000,7900000000,7900000000,12500000000,12500000000,4.666667,[36. 2. 1. 0. 1. 32],36,6,9,['ĐEN THÊU ONG'. 'TRẮNG THÊU ONG'],2,2b489770fc9e2288cde02fa7a839b226,2077204982,9762633,78,TP. Hồ Chí Minh,0,7489
"🍁[Cao Cấp] áo thun nam nữ tay ngắN TAY LỠ 100% cotton BẠCH TUỘC SEA BAE độc lạ, đủ size freeship giá rẻ tốt",89000000,0,,875,,16,15910,259,0,8900000000,13900000000,-1,-1,5,[16. 0. 0. 0. 0. 16],16,8,12,[' CAO CẤP TRẮNG'. ' CAO CẤP ĐEN'. 'TAY LỠ TRẮNG'],3,8736f6a3ee48842e02874727c7ab6c33,7133769444,183557849,78,Hà Nội,16,7490
Áo phông trơn nam nữ cotton 4 chiều ngắn tay cổ tròn RIN STORE Màu Đen phom basic suông rộng,150000000,5,,7,,21,39,111,0,15000000000,15000000000,-1,-1,4.904762,[21. 0. 0. 0. 2. 19],21,13,12,['S'. 'M'. 'L'. 'XL'],4,e49b4c675af5799bc8be8b50bd3345ee,7439148062,228352021,78,TP. Hồ Chí Minh,34,7491
ÁO thun nam polo coton cao cấp thêu túi trước ngực vải mịn dày từ Thái Khang,69300000,32,30%,4,,9,20954,449,9900000000,6930000000,6930000000,9900000000,9900000000,4.666667,[9. 0. 0. 1. 1. 7],9,3,5,['Trắng'. 'Đỏ đô'. 'Xanh biển'. 'Xanh coban'. 'Xám'. 'Xanh lơ'. 'Xám Nhạt'],7,93c8d1e05334b4b4dbffad158b80d3d6,5743283761,51732351,78,TP. Hồ Chí Minh,52,7492
"Áo thun thoát nhiệt Nhật Bản GOKING thoáng mát, mặc như không mặc. Áo phông trơn nam nữ 100% cotton kháng khuẩn khử mùi",159000000,0,,34,,25,19497,44,0,15900000000,18900000000,-1,-1,4.96,[25. 0. 0. 0. 1. 24],25,10,13,['Cổ tròn. xanh đen'. '1 Cổ tròn. màu inbox'. '1 Cổ trụ. màu inbox'. '1 Raglan. màu inbox'. 'Áo in. mã GOKING1'. 'Áo in. mã GOKING2'. 'Áo in. mã LV2'. 'Áo in. mã LV5'],8,19a66d69c8a7802b38362237dea0b81b,2211240999,26149783,78,TP. Hồ Chí Minh,44,7493
"Áo thun dài tay,thể thao nam Giữ hiệt chất vải thun mềm mịn dáng vừa dành cho nam",88400000,1,48%,1611,,11,7792,82,17000000000,8840000000,8840000000,17000000000,17000000000,4.363636,[11. 1. 0. 1. 1. 8],11,6,8,['ĐEN'. 'TRẮNG'. 'GHI'. 'XANH THAN'. 'XANH DƯƠNG'],5,757d5308b28ae75a39a6076bc7ca9298,4926049287,243330561,78,Hà Nội,0,7494
[Video thật] Áo thun tay lỡ cotton thoáng mát viền chữ nhật (unisex nam nữ đều mặc được),83700000,5,10%,1210,,24,168,135,9300000000,8370000000,11250000000,9300000000,12500000000,4.791667,[24. 0. 0. 1. 3. 20],24,4,9,['Trắng'. 'Đen'. 'Nâu'],3,dea6e033f28506ae25272f8ee964d817,1173450333,62944456,78,Hà Nội,26,7495
